elapsed_s,state,rss_mb,swap_mb,cpu_percent,threads,temperature_c,heartbeat_age_s,overflows,captured_s,processed_s,backlog_s,processing_calls,parse_last_ms,parse_max_ms,process_last_ms,process_max_ms,returned_lines,returned_audio_s,completed_lines,last_line_duration_s,last_decode_ms,callback_gap_max_ms,actual_rate,actual_latency_s
172.31,running,552.96875,0.0,357.5817052122266,25,72.15,1.1060576438903809,0,171.6479999999882,170.49599999999805,1.151999999990153,654,0.20024199875479098,0.22779699975217227,2.8924750004080124,3105.076026000461,33,0.0,32,3.135986328125,502,73.97731899982318,16000.0,0.064
173.31,running,498.734375,0.0,350.64141375254326,25,70.5,0.10571098327636719,0,173.63199999998798,173.24799999999803,0.38399999998995327,658,0.1997599993046606,0.22779699975217227,4.678852999859373,3105.076026000461,33,0.0,32,3.135986328125,502,73.97731899982318,16000.0,0.064
174.31,running,498.734375,0.0,349.79536096896175,25,70.5,1.1066608428955078,0,173.63199999998798,173.24799999999803,0.38399999998995327,658,0.1997599993046606,0.22779699975217227,4.678852999859373,3105.076026000461,33,0.0,32,3.135986328125,502,73.97731899982318,16000.0,0.064
175.32,running,562.734375,0.0,348.5126310372402,25,69.4,0.11034345626831055,0,175.67999999998776,173.24799999999803,2.4319999999897277,658,0.1997599993046606,0.22779699975217227,4.678852999859373,3105.076026000461,33,0.0,32,3.135986328125,502,73.97731899982318,16000.0,0.064
176.32,running,497.8125,0.0,347.66662421183446,25,71.05,1.111006736755371,0,175.67999999998776,173.24799999999803,2.4319999999897277,658,0.1997599993046606,0.22779699975217227,4.678852999859373,3105.076026000461,33,0.0,32,3.135986328125,502,73.97731899982318,16000.0,0.064
177.32,running,498.0,0.0,328.783677108433,25,69.4,0.1109013557434082,0,177.66399999998754,176.31999999999803,1.3439999999895065,660,0.20381499962240923,0.22779699975217227,12.398904000292532,3105.076026000461,34,0.0,33,10.048004150390625,2585,73.97731899982318,16000.0,0.064
178.33,running,498.0,0.0,358.28700938039464,25,71.05,1.121196985244751,0,177.66399999998754,176.31999999999803,1.3439999999895065,660,0.20381499962240923,0.22779699975217227,12.398904000292532,3105.076026000461,34,0.0,33,10.048004150390625,2585,73.97731899982318,16000.0,0.064
179.33,running,564.125,0.0,345.7773315005178,25,71.05,0.12110209465026855,0,179.64799999998732,179.327999999998,0.3199999999893066,666,0.2075930005958071,0.22779699975217227,3.150328000629088,3105.076026000461,34,0.0,33,10.048004150390625,2585,73.97731899982318,16000.0,0.064
180.33,running,553.203125,0.0,356.77340857031425,25,71.05,1.1220910549163818,0,179.64799999998732,179.327999999998,0.3199999999893066,666,0.2075930005958071,0.22779699975217227,3.150328000629088,3105.076026000461,34,0.0,33,10.048004150390625,2585,73.97731899982318,16000.0,0.064
181.33,running,498.015625,0.0,346.5967142737716,25,70.5,0.11895418167114258,0,181.6959999999871,180.287999999998,1.4079999999891015,668,0.20472300093388185,0.22779699975217227,3.643553000074462,3105.076026000461,34,0.0,33,10.048004150390625,2585,73.97731899982318,16000.0,0.064
182.33,running,498.375,0.0,342.749025111047,25,70.5,1.1197168827056885,0,181.6959999999871,180.287999999998,1.4079999999891015,668,0.20472300093388185,0.22779699975217227,3.643553000074462,3105.076026000461,34,0.0,33,10.048004150390625,2585,73.97731899982318,16000.0,0.064
183.33,running,498.375,0.0,343.7471231163636,25,72.15,0.1198115348815918,0,183.67999999998688,183.55199999999797,0.12799999998890144,672,0.20809300076507498,0.22779699975217227,4.179943000053754,3105.076026000461,35,0.0,34,8.12799072265625,2123,73.97731899982318,16000.0,0.064
184.33,running,498.375,0.0,340.7838677146557,25,71.05,1.1203587055206299,0,183.67999999998688,183.55199999999797,0.12799999998890144,672,0.20809300076507498,0.22779699975217227,4.179943000053754,3105.076026000461,35,0.0,34,8.12799072265625,2123,73.97731899982318,16000.0,0.064
185.34,running,498.453125,0.0,353.7744238619802,25,69.95,0.1228642463684082,0,185.66399999998666,184.76799999999795,0.8959999999887032,674,0.20816800133616198,0.22779699975217227,4.655871000068146,3105.076026000461,35,0.0,34,8.12799072265625,2123,73.97731899982318,16000.0,0.064
186.34,running,498.390625,0.0,355.7119202988491,25,71.6,1.1234948635101318,0,185.66399999998666,184.76799999999795,0.8959999999887032,674,0.20816800133616198,0.22779699975217227,4.655871000068146,3105.076026000461,35,0.0,34,8.12799072265625,2123,73.97731899982318,16000.0,0.064
187.34,running,562.453125,0.0,346.78058533470886,25,70.5,0.12397933006286621,0,187.64799999998644,186.36799999999795,1.2799999999884903,676,0.20552000023599248,0.22779699975217227,6.3480080007138895,3105.076026000461,35,0.0,34,8.12799072265625,2123,73.97731899982318,16000.0,0.064
188.34,running,516.859375,0.0,337.6142453396566,25,71.05,1.1253106594085693,0,187.64799999998644,186.36799999999795,1.2799999999884903,676,0.20552000023599248,0.22779699975217227,6.3480080007138895,3105.076026000461,35,0.0,34,8.12799072265625,2123,73.97731899982318,16000.0,0.064
189.34,running,498.390625,0.0,351.49258214480875,25,71.6,0.12589740753173828,0,189.6959999999862,189.56799999999794,0.12799999998827616,680,0.21172299966565333,0.22779699975217227,4.456832999494509,3105.076026000461,35,0.0,34,8.12799072265625,2123,73.97731899982318,16000.0,0.064
190.34,running,498.421875,0.0,356.58081228944394,25,71.05,1.130030632019043,0,189.6959999999862,189.56799999999794,0.12799999998827616,680,0.21172299966565333,0.22779699975217227,4.456832999494509,3105.076026000461,35,0.0,34,8.12799072265625,2123,73.97731899982318,16000.0,0.064
191.35,running,498.4375,0.0,347.6092118146105,25,71.6,0.12584996223449707,0,191.679999999986,191.1679999999979,0.5119999999880918,684,0.21301999913703185,0.2543339996918803,3.618255999754183,3105.076026000461,36,0.0,35,10.047988891601562,650,73.97731899982318,16000.0,0.064
192.35,running,498.390625,0.0,313.6992806548086,25,71.05,1.1264541149139404,0,191.679999999986,191.1679999999979,0.5119999999880918,684,0.21301999913703185,0.2543339996918803,3.618255999754183,3105.076026000461,36,0.0,35,10.047988891601562,650,73.97731899982318,16000.0,0.064
193.35,running,498.390625,0.0,279.8492362613222,25,69.4,0.1264653205871582,0,193.66399999998578,193.4079999999978,0.25599999998797784,695,0.21324100089259446,0.2543339996918803,0.2711669985728804,3105.076026000461,36,0.0,35,10.047988891601562,650,73.97731899982318,16000.0,0.064
194.35,running,552.53125,0.0,237.86761596742878,25,69.4,1.1275696754455566,0,193.66399999998578,193.4079999999978,0.25599999998797784,695,0.21324100089259446,0.2543339996918803,0.2711669985728804,3105.076026000461,36,0.0,35,10.047988891601562,650,73.97731899982318,16000.0,0.064
195.35,running,498.390625,0.0,342.33983290849034,25,69.4,0.13268160820007324,0,195.64799999998556,195.07199999999773,0.5759999999878289,707,0.21150099928490818,0.2543339996918803,2.394436000031419,3105.076026000461,36,0.0,35,10.047988891601562,650,73.97731899982318,16000.0,0.064
196.35,running,498.46875,0.0,335.25146561343064,25,69.4,1.1338212490081787,0,195.64799999998556,195.07199999999773,0.5759999999878289,707,0.21150099928490818,0.2543339996918803,2.394436000031419,3105.076026000461,36,0.0,35,10.047988891601562,650,73.97731899982318,16000.0,0.064
197.36,running,498.390625,0.0,336.62028323205647,25,69.95,0.13470029830932617,0,197.69599999998533,197.63199999999767,0.06399999998765793,714,0.2135380000254372,0.25763099984033033,5.451337001431966,3105.076026000461,36,0.0,35,10.047988891601562,650,73.97731899982318,16000.0,0.064
198.36,running,533.625,0.0,361.5182335713835,25,70.5,1.1357462406158447,0,197.69599999998533,197.63199999999767,0.06399999998765793,714,0.2135380000254372,0.25763099984033033,5.451337001431966,3105.076026000461,36,0.0,35,10.047988891601562,650,73.97731899982318,16000.0,0.064
199.36,running,498.390625,0.0,330.90526215046305,25,69.4,0.13877153396606445,0,199.6799999999851,197.63199999999767,2.0479999999874394,714,0.2135380000254372,0.25763099984033033,5.451337001431966,3105.076026000461,36,0.0,35,10.047988891601562,650,73.97731899982318,16000.0,0.064
200.36,running,498.46875,0.0,375.4989079722494,25,70.5,1.1393945217132568,0,199.6799999999851,197.63199999999767,2.0479999999874394,714,0.2135380000254372,0.25763099984033033,5.451337001431966,3105.076026000461,36,0.0,35,10.047988891601562,650,73.97731899982318,16000.0,0.064
201.36,running,498.390625,0.0,326.7853369995328,25,69.95,0.13947129249572754,0,201.6639999999849,201.15199999999766,0.5119999999872391,718,0.21863099937036168,0.25763099984033033,5.441393001092365,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
202.36,running,517.71875,0.0,330.8119631721114,25,70.5,1.1405200958251953,0,201.6639999999849,201.15199999999766,0.5119999999872391,718,0.21863099937036168,0.25763099984033033,5.441393001092365,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
203.36,running,498.390625,0.0,331.6217840286899,25,69.95,0.14095306396484375,0,203.64799999998468,202.9439999999976,0.7039999999870759,725,0.2182790012739133,0.25763099984033033,2.390842999375309,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
204.36,running,498.390625,0.0,328.71959561076534,25,70.5,1.1414697170257568,0,203.64799999998468,202.9439999999976,0.7039999999870759,725,0.2182790012739133,0.25763099984033033,2.390842999375309,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
205.37,running,498.46875,0.0,308.9455022685624,25,71.05,0.14491963386535645,0,205.69599999998445,205.37599999999753,0.3199999999869192,737,0.21663000006810762,0.25763099984033033,0.2820570007315837,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
206.37,running,562.390625,0.0,298.66678702325663,25,70.5,1.1455636024475098,0,205.69599999998445,205.37599999999753,0.3199999999869192,737,0.21663000006810762,0.25763099984033033,0.2820570007315837,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
207.37,running,498.390625,0.0,347.7684637551938,25,69.4,0.14340877532958984,0,207.67999999998423,207.10399999999748,0.5759999999867489,745,0.2710009994189022,0.2710009994189022,2.3279540000658017,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
208.37,running,566.375,0.0,364.34487985118346,25,69.4,1.1441121101379395,0,207.67999999998423,207.10399999999748,0.5759999999867489,745,0.2710009994189022,0.2710009994189022,2.3279540000658017,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
209.38,running,498.390625,0.0,357.41942055370106,25,71.6,0.1481316089630127,0,209.66399999998401,209.08799999999744,0.5759999999865784,751,0.21855600061826408,0.2710009994189022,2.3443989994120784,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
210.38,running,498.46875,0.0,359.68907648937625,25,70.5,1.1487855911254883,0,209.66399999998401,209.08799999999744,0.5759999999865784,751,0.21855600061826408,0.2710009994189022,2.3443989994120784,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
211.38,running,546.765625,0.0,349.7774652802127,25,71.05,0.14932584762573242,0,211.7119999999838,209.72799999999742,1.9839999999863664,753,0.2192049996665446,0.2710009994189022,2.3718800002825446,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
212.38,running,562.78125,0.0,337.60642046084644,25,71.05,1.1503207683563232,0,211.7119999999838,209.72799999999742,1.9839999999863664,753,0.2192049996665446,0.2710009994189022,2.3718800002825446,3105.076026000461,37,0.0,36,10.047988891601562,1084,73.97731899982318,16000.0,0.064
213.38,running,508.109375,0.0,361.9758527499149,25,70.5,0.1554577350616455,0,213.69599999998357,212.54399999999742,1.1519999999861454,755,0.22663100025965832,0.2710009994189022,11.258417000135523,3105.076026000461,38,0.0,37,10.048004150390625,2457,73.97731899982318,16000.0,0.064
214.39,running,498.703125,0.0,335.6466402798514,25,71.05,1.1560564041137695,0,213.69599999998357,212.54399999999742,1.1519999999861454,755,0.22663100025965832,0.2710009994189022,11.258417000135523,3105.076026000461,38,0.0,37,10.048004150390625,2457,73.97731899982318,16000.0,0.064
215.39,running,498.703125,0.0,343.0862022514514,25,69.95,0.15800833702087402,0,215.67999999998335,214.8479999999974,0.8319999999859533,759,0.22753799930796959,0.27259399939794093,3.6559970012604026,3105.076026000461,39,0.0,38,1.2159881591796875,441,73.97731899982318,16000.0,0.064
216.39,running,561.15625,0.0,353.7789758774123,25,71.05,1.1590709686279297,0,215.67999999998335,214.8479999999974,0.8319999999859533,759,0.22753799930796959,0.27259399939794093,3.6559970012604026,3105.076026000461,39,0.0,38,1.2159881591796875,441,73.97731899982318,16000.0,0.064
217.39,running,498.703125,0.0,337.85505247233436,25,71.6,0.1615159511566162,0,217.66399999998313,217.4719999999974,0.19199999998573958,763,0.228205000894377,0.27259399939794093,7.054030000290368,3105.076026000461,39,0.0,38,1.2159881591796875,441,73.97731899982318,16000.0,0.064
218.39,running,498.703125,0.0,340.76629429716513,25,69.95,1.1627709865570068,0,217.66399999998313,217.4719999999974,0.19199999998573958,763,0.228205000894377,0.27259399939794093,7.054030000290368,3105.076026000461,39,0.0,38,1.2159881591796875,441,73.97731899982318,16000.0,0.064
219.4,running,498.703125,0.0,358.3741062577886,25,71.6,0.1728663444519043,0,219.7119999999829,218.68799999999737,1.0239999999855343,765,0.22792600066168234,0.27259399939794093,4.706278999947244,3105.076026000461,39,0.0,38,1.2159881591796875,441,73.97731899982318,16000.0,0.064
220.41,running,498.78125,0.0,367.087613394849,25,71.05,1.176805019378662,0,219.7119999999829,218.68799999999737,1.0239999999855343,765,0.22792600066168234,0.27259399939794093,4.706278999947244,3105.076026000461,39,0.0,38,1.2159881591796875,441,73.97731899982318,16000.0,0.064
221.41,running,498.71875,0.0,348.77221721389753,25,71.6,0.17304491996765137,0,221.6959999999827,219.77599999999737,1.919999999985322,767,0.22633399930782616,0.27259399939794093,4.120794999835198,3105.076026000461,39,0.0,38,1.2159881591796875,441,73.97731899982318,16000.0,0.064
222.41,running,498.796875,0.0,329.8009021636039,25,70.5,1.1749820709228516,0,221.6959999999827,219.77599999999737,1.919999999985322,767,0.22633399930782616,0.27259399939794093,4.120794999835198,3105.076026000461,39,0.0,38,1.2159881591796875,441,73.97731899982318,16000.0,0.064
223.41,running,505.046875,0.0,366.2215579914587,25,70.5,0.17538094520568848,0,223.67999999998247,222.78399999999735,0.895999999985122,769,0.22790799994254485,0.27259399939794093,11.929160998988664,3105.076026000461,39,0.0,39,10.047988891601562,2953,73.97731899982318,16000.0,0.064
224.42,running,498.875,0.0,349.3005675097155,25,70.5,1.1801447868347168,0,223.67999999998247,222.78399999999735,0.895999999985122,769,0.22790799994254485,0.27259399939794093,11.929160998988664,3105.076026000461,39,0.0,39,10.047988891601562,2953,73.97731899982318,16000.0,0.064
225.42,running,498.875,0.0,343.6603601221996,25,71.05,0.18065762519836426,0,225.66399999998225,224.25599999999733,1.4079999999849235,771,0.23450099979527295,0.27259399939794093,5.745043001297745,3105.076026000461,40,0.0,39,10.047988891601562,2953,73.97731899982318,16000.0,0.064
226.42,running,562.875,0.0,347.6335087637637,25,71.6,1.181711196899414,0,225.66399999998225,224.25599999999733,1.4079999999849235,771,0.23450099979527295,0.27259399939794093,5.745043001297745,3105.076026000461,40,0.0,39,10.047988891601562,2953,73.97731899982318,16000.0,0.064
227.42,running,498.875,0.0,345.628799853882,25,70.5,0.18183445930480957,0,227.71199999998203,226.11199999999732,1.5999999999847034,773,0.23185300051409286,0.27259399939794093,7.2501970007579075,3105.076026000461,40,0.0,39,10.047988891601562,2953,73.97731899982318,16000.0,0.064
228.42,running,498.796875,0.0,342.78217392539915,25,71.05,1.1831800937652588,0,227.71199999998203,226.11199999999732,1.5999999999847034,773,0.23185300051409286,0.27259399939794093,7.2501970007579075,3105.076026000461,40,0.0,39,10.047988891601562,2953,73.97731899982318,16000.0,0.064
229.42,running,498.875,0.0,364.54274184762795,25,71.05,0.18593120574951172,0,229.6959999999818,228.6079999999973,1.087999999984504,775,0.22987199918134138,0.27259399939794093,9.863319000942283,3105.076026000461,40,0.0,39,10.047988891601562,2953,73.97731899982318,16000.0,0.064
230.42,running,562.875,0.0,348.7612342229965,25,71.05,1.18693208694458,0,229.6959999999818,228.6079999999973,1.087999999984504,775,0.22987199918134138,0.27259399939794093,9.863319000942283,3105.076026000461,40,0.0,39,10.047988891601562,2953,73.97731899982318,16000.0,0.064
231.43,running,498.8125,0.0,342.6723671803206,25,71.05,0.1870131492614746,0,231.6799999999816,230.97599999999727,0.703999999984319,779,0.23644599968974944,0.27259399939794093,3.40058799883991,3105.076026000461,41,0.0,40,7.1360015869140625,511,73.97731899982318,16000.0,0.064
232.43,running,498.796875,0.0,342.79803539553825,25,71.05,1.1879281997680664,0,231.6799999999816,230.97599999999727,0.703999999984319,779,0.23644599968974944,0.27259399939794093,3.40058799883991,3105.076026000461,41,0.0,40,7.1360015869140625,511,73.97731899982318,16000.0,0.064
233.43,running,498.796875,0.0,294.7030268756599,25,71.05,0.1881265640258789,0,233.66399999998137,233.21599999999722,0.4479999999841482,787,0.24066799960564822,0.27259399939794093,0.26150099984079134,3105.076026000461,42,0.0,41,4.5439910888671875,903,73.97731899982318,16000.0,0.064
234.43,running,498.796875,0.0,314.7297120113755,25,72.15,1.188688039779663,0,233.66399999998137,233.21599999999722,0.4479999999841482,787,0.24066799960564822,0.27259399939794093,0.26150099984079134,3105.076026000461,42,0.0,41,4.5439910888671875,903,73.97731899982318,16000.0,0.064
235.43,running,498.796875,0.0,327.82453028115,25,70.5,0.18461084365844727,0,235.71199999998115,235.39199999999718,0.31999999998396333,796,0.24064900026132818,0.27259399939794093,1.8174140004703077,3105.076026000461,42,0.0,41,4.5439910888671875,903,73.97731899982318,16000.0,0.064
236.43,running,565.015625,0.0,333.88077355219275,25,72.15,1.1880719661712646,0,235.71199999998115,235.39199999999718,0.31999999998396333,796,0.24064900026132818,0.27259399939794093,1.8174140004703077,3105.076026000461,42,0.0,41,4.5439910888671875,903,73.97731899982318,16000.0,0.064
237.43,running,545.3125,0.0,361.74808478343704,25,71.05,0.18864202499389648,0,237.69599999998093,237.24799999999712,0.44799999998380713,803,0.23996399977477267,0.27259399939794093,2.697140998861869,3105.076026000461,42,0.0,41,4.5439910888671875,903,73.97731899982318,16000.0,0.064
238.44,running,498.796875,0.0,344.8472948101881,25,71.05,1.1921532154083252,0,237.69599999998093,237.24799999999712,0.44799999998380713,803,0.23996399977477267,0.27259399939794093,2.697140998861869,3105.076026000461,42,0.0,41,4.5439910888671875,903,73.97731899982318,16000.0,0.064
239.44,running,498.796875,0.0,355.5505396741898,25,72.7,0.1922140121459961,0,239.6799999999807,239.2319999999971,0.4479999999836082,809,0.2370570000493899,0.27259399939794093,2.0946940003341297,3105.076026000461,42,0.0,41,4.5439910888671875,903,73.97731899982318,16000.0,0.064
240.44,running,562.875,0.0,340.7950710634305,25,71.6,1.1932637691497803,0,239.6799999999807,239.2319999999971,0.4479999999836082,809,0.2370570000493899,0.27259399939794093,2.0946940003341297,3105.076026000461,42,0.0,41,4.5439910888671875,903,73.97731899982318,16000.0,0.064
241.44,running,562.875,0.0,340.20307525314837,25,71.6,0.19804143905639648,0,241.72799999998048,241.47199999999708,0.25599999998340195,817,0.2486299999873154,0.27259399939794093,2.108193999447394,3105.076026000461,44,0.0,43,1.343994140625,353,73.97731899982318,16000.0,0.064
242.44,running,562.875,0.0,302.64702035885773,25,71.05,1.1991848945617676,0,241.72799999998048,241.47199999999708,0.25599999998340195,817,0.2486299999873154,0.27259399939794093,2.108193999447394,3105.076026000461,44,0.0,43,1.343994140625,353,73.97731899982318,16000.0,0.064
243.45,running,499.828125,0.0,341.749537416904,25,70.5,0.20205044746398926,0,243.71199999998026,243.647999999997,0.06399999998325256,827,0.250130000495119,0.27259399939794093,1.868340999862994,3105.076026000461,44,0.0,43,1.343994140625,353,73.97731899982318,16000.0,0.064
244.45,running,562.875,0.0,338.7105058244393,25,71.05,1.2031147480010986,0,243.71199999998026,243.647999999997,0.06399999998325256,827,0.250130000495119,0.27259399939794093,1.868340999862994,3105.076026000461,44,0.0,43,1.343994140625,353,73.97731899982318,16000.0,0.064
245.45,running,498.875,0.0,355.61099144661387,25,71.6,0.20322656631469727,0,245.69599999998005,244.92799999999698,0.7679999999830613,831,0.2518900000723079,0.27259399939794093,2.1212310002738377,3105.076026000461,44,0.0,43,1.343994140625,353,73.97731899982318,16000.0,0.064
246.45,running,500.8125,0.0,344.73888959380236,25,71.6,1.2041528224945068,0,245.69599999998005,244.92799999999698,0.7679999999830613,831,0.2518900000723079,0.27259399939794093,2.1212310002738377,3105.076026000461,44,0.0,43,1.343994140625,353,73.97731899982318,16000.0,0.064
247.45,running,498.8125,0.0,348.66793632846543,25,71.6,0.20812273025512695,0,247.67999999997983,246.65599999999696,1.0239999999828626,835,0.24818599922582507,0.27259399939794093,2.385881000009249,3105.076026000461,44,0.0,43,1.343994140625,353,73.97731899982318,16000.0,0.064
248.46,running,498.796875,0.0,335.56542313014455,25,71.05,1.2141976356506348,0,247.67999999997983,246.65599999999696,1.0239999999828626,835,0.24818599922582507,0.27259399939794093,2.385881000009249,3105.076026000461,44,0.0,43,1.343994140625,353,73.97731899982318,16000.0,0.064
249.46,running,550.9375,0.0,354.7608106829865,25,70.5,0.21154212951660156,0,249.7279999999796,249.59999999999692,0.12799999998267708,839,0.2528709992475342,0.27259399939794093,3.6578479994204827,3105.076026000461,45,0.0,44,5.8560028076171875,1650,73.97731899982318,16000.0,0.064
250.46,running,562.875,0.0,336.54333963049856,25,71.05,1.2127821445465088,0,249.7279999999796,249.59999999999692,0.12799999998267708,839,0.2528709992475342,0.27259399939794093,3.6578479994204827,3105.076026000461,45,0.0,44,5.8560028076171875,1650,73.97731899982318,16000.0,0.064
251.47,running,498.796875,0.0,310.62053508302023,25,70.5,0.21245765686035156,0,251.71199999997938,251.3919999999969,0.3199999999824854,843,0.25211200045305304,0.27259399939794093,4.39224000001559,3105.076026000461,45,0.0,45,3.839996337890625,1110,73.97731899982318,16000.0,0.064
252.47,running,498.875,0.0,321.07882709248247,25,70.5,1.2154486179351807,0,251.71199999997938,251.3919999999969,0.3199999999824854,843,0.25211200045305304,0.27259399939794093,4.39224000001559,3105.076026000461,45,0.0,45,3.839996337890625,1110,73.97731899982318,16000.0,0.064
253.47,running,498.796875,0.0,299.79525602911497,25,71.05,0.21558904647827148,0,253.69599999997916,253.5039999999968,0.1919999999823574,855,0.26629700005287305,0.2944450006907573,0.2606859998195432,3105.076026000461,47,0.0,46,2.4959869384765625,188,73.97731899982318,16000.0,0.064
254.47,running,515.65625,0.0,264.8143108808847,25,69.95,1.2167954444885254,0,253.69599999997916,253.5039999999968,0.1919999999823574,855,0.26629700005287305,0.2944450006907573,0.2606859998195432,3105.076026000461,47,0.0,46,2.4959869384765625,188,73.97731899982318,16000.0,0.064
255.47,running,535.796875,0.0,294.6458892670515,25,69.95,0.2176508903503418,0,255.67999999997895,255.6799999999967,0.0,868,0.266278000708553,0.2944450006907573,2.332379999643308,3105.076026000461,47,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
256.47,running,562.90625,0.0,185.7487330448708,25,70.5,1.2186942100524902,0,255.67999999997895,255.6799999999967,0.0,868,0.266278000708553,0.2944450006907573,2.332379999643308,3105.076026000461,47,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
257.48,running,498.796875,0.0,334.6994963227983,25,69.95,0.22197651863098145,0,257.7279999999795,257.7279999999969,0.0,883,0.26168600015807897,0.2944450006907573,1.8486000008124392,3105.076026000461,48,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
258.48,running,498.796875,0.0,296.74161520617446,25,68.85,1.2226955890655518,0,257.7279999999795,257.7279999999969,0.0,883,0.26168600015807897,0.2944450006907573,1.8486000008124392,3105.076026000461,48,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
259.48,running,498.796875,0.0,340.50713872495135,25,68.3,0.22970080375671387,0,259.71199999998015,259.32799999999696,0.3839999999831889,890,0.26501899992581457,0.2944450006907573,1.8127490002370905,3105.076026000461,48,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
260.48,running,498.84375,0.0,367.70369296489525,25,70.5,1.2309017181396484,0,259.71199999998015,259.32799999999696,0.3839999999831889,890,0.26501899992581457,0.2944450006907573,1.8127490002370905,3105.076026000461,48,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
261.49,running,501.515625,0.0,355.5499796797221,25,70.5,0.23128771781921387,0,261.6959999999808,261.0559999999971,0.6399999999837291,897,0.2660939990164479,0.2944450006907573,2.378287999817985,3105.076026000461,48,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
262.49,running,498.875,0.0,348.6128274567599,25,71.05,1.2321052551269531,0,261.6959999999808,261.0559999999971,0.6399999999837291,897,0.2660939990164479,0.2944450006907573,2.378287999817985,3105.076026000461,48,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
263.49,running,498.796875,0.0,352.71774926027416,25,72.15,0.22862815856933594,0,263.6799999999815,263.6159999999971,0.06399999998438943,901,0.2660749996721279,0.2944450006907573,5.245336998996208,3105.076026000461,48,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
264.49,running,562.875,0.0,351.5936423074369,25,71.6,1.232722282409668,0,263.6799999999815,263.6159999999971,0.06399999998438943,901,0.2660749996721279,0.2944450006907573,5.245336998996208,3105.076026000461,48,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
265.49,running,498.8125,0.0,357.61672927700516,25,71.05,0.23252010345458984,0,265.72799999998216,265.4079999999971,0.31999999998504336,905,0.2643899988470366,0.2944450006907573,3.9351650011667516,3105.076026000461,48,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
266.5,running,499.34375,0.0,358.2518379675899,25,71.6,1.2347745895385742,0,265.72799999998216,265.4079999999971,0.31999999998504336,905,0.2643899988470366,0.2944450006907573,3.9351650011667516,3105.076026000461,48,0.0,47,2.527984619140625,582,73.97731899982318,16000.0,0.064
267.5,running,562.875,0.0,346.70418020556525,25,72.15,0.2349531650543213,0,267.7119999999828,267.4559999999972,0.25599999998564726,909,0.26931600041280035,0.2944450006907573,2.8697340003418503,3105.076026000461,49,0.0,48,10.047988891601562,808,73.97731899982318,16000.0,0.064
268.5,running,515.296875,0.0,340.77454288087665,25,71.05,1.236030101776123,0,267.7119999999828,267.4559999999972,0.25599999998564726,909,0.26931600041280035,0.2944450006907573,2.8697340003418503,3105.076026000461,49,0.0,48,10.047988891601562,808,73.97731899982318,16000.0,0.064
269.5,running,528.203125,0.0,353.47523526056744,25,71.6,0.237013578414917,0,269.6959999999835,269.50399999999723,0.19199999998625117,913,0.27079699975729454,0.2944450006907573,4.154071999437292,3105.076026000461,49,0.0,48,10.047988891601562,808,73.97731899982318,16000.0,0.064
270.5,running,509.3125,0.0,344.5745042410429,25,71.05,1.2382404804229736,0,269.6959999999835,269.50399999999723,0.19199999998625117,913,0.27079699975729454,0.2944450006907573,4.154071999437292,3105.076026000461,49,0.0,48,10.047988891601562,808,73.97731899982318,16000.0,0.064
271.5,running,530.796875,0.0,344.28830459027984,25,71.6,0.2416982650756836,0,271.67999999998415,271.03999999999724,0.6399999999869124,915,0.27362999935576227,0.2944450006907573,5.9589500015135854,3105.076026000461,49,0.0,48,10.047988891601562,808,73.97731899982318,16000.0,0.064
272.51,running,498.796875,0.0,348.79863750057245,25,71.05,1.2423570156097412,0,271.67999999998415,271.03999999999724,0.6399999999869124,915,0.27362999935576227,0.2944450006907573,5.9589500015135854,3105.076026000461,49,0.0,48,10.047988891601562,808,73.97731899982318,16000.0,0.064
