elapsed_s,state,rss_mb,swap_mb,cpu_percent,threads,temperature_c,heartbeat_age_s,overflows,captured_s,processed_s,backlog_s,processing_calls,parse_last_ms,parse_max_ms,process_last_ms,process_max_ms,returned_lines,returned_audio_s,completed_lines,last_line_duration_s,last_decode_ms,callback_gap_max_ms,actual_rate,actual_latency_s
75.1,running,587.015625,0.0,340.7795299567596,25,66.1,1.62278151512146,0,73.79199999999896,72.89599999999984,0.8959999999991197,505,128.1960109990905,128.1960109990905,788.8050629990175,2811.4023190009902,12,48.864,11,1.1840057373046875,216,92.61637999952654,16000.0,0.064
76.1,running,587.390625,0.0,318.78368932732474,25,66.65,0.6105449199676514,0,75.77599999999875,73.66399999999985,2.1119999999989005,506,130.2565179994417,130.2565179994417,810.1765689989406,2811.4023190009902,12,49.632,11,1.1840057373046875,216,92.61637999952654,16000.0,0.064
77.1,running,574.359375,0.0,320.64629859512155,25,66.65,1.6117939949035645,0,75.77599999999875,73.66399999999985,2.1119999999989005,506,130.2565179994417,130.2565179994417,810.1765689989406,2811.4023190009902,12,49.632,11,1.1840057373046875,216,92.61637999952654,16000.0,0.064
78.1,running,524.8125,0.0,305.62123474080903,25,66.1,0.5750515460968018,0,77.88799999999851,77.11999999999985,0.7679999999986649,509,140.81600199824607,140.81600199824607,657.9467470000964,2811.4023190009902,13,53.472,12,4.384002685546875,841,92.61637999952654,16000.0,0.064
79.1,running,524.8125,0.0,285.2449085208032,25,66.1,1.5776376724243164,0,77.88799999999851,77.11999999999985,0.7679999999986649,509,140.81600199824607,140.81600199824607,657.9467470000964,2811.4023190009902,13,53.472,12,4.384002685546875,841,92.61637999952654,16000.0,0.064
80.1,running,558.484375,0.0,277.83310121102346,25,66.65,0.5783352851867676,1,79.8079999999983,79.10399999999984,0.7039999999984587,512,147.2012479989644,147.2012479989644,559.5194759989681,2811.4023190009902,15,55.904,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
81.11,running,526.53125,0.0,310.9493927986341,25,66.1,1.5811481475830078,1,79.8079999999983,79.10399999999984,0.7039999999984587,512,147.2012479989644,147.2012479989644,559.5194759989681,2811.4023190009902,15,55.904,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
82.11,running,528.1875,0.0,281.8067239855486,25,67.75,0.5799572467803955,1,81.79199999999808,80.76799999999983,1.023999999998253,515,151.65815299951646,151.65815299951646,776.5931470003125,2811.4023190009902,15,57.568,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
83.11,running,527.59375,0.0,321.77248465138354,25,68.85,1.5805513858795166,1,81.79199999999808,80.76799999999983,1.023999999998253,515,151.65815299951646,151.65815299951646,776.5931470003125,2811.4023190009902,15,57.568,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
84.11,running,591.609375,0.0,341.78933335900354,25,66.1,0.5804383754730225,1,83.77599999999786,82.17599999999983,1.5999999999980332,517,155.10431400070956,155.10431400070956,792.0520560001023,2811.4023190009902,15,58.976,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
85.11,running,527.890625,0.0,318.68149123427105,25,67.75,1.5817923545837402,1,83.77599999999786,82.17599999999983,1.5999999999980332,517,155.10431400070956,155.10431400070956,792.0520560001023,2811.4023190009902,15,58.976,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
86.12,running,592.875,0.0,317.4056795245889,25,68.3,0.5753920078277588,1,85.82399999999764,82.94399999999983,2.879999999997807,518,156.51667100064515,156.51667100064515,1724.571984999784,2811.4023190009902,15,59.744,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
87.12,running,528.84375,0.0,346.60584676282326,25,66.65,1.5762872695922852,1,85.82399999999764,82.94399999999983,2.879999999997807,518,156.51667100064515,156.51667100064515,1724.571984999784,2811.4023190009902,15,59.744,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
88.12,running,527.34375,0.0,290.73624988895386,25,66.1,0.47977733612060547,1,87.9359999999974,84.67199999999983,3.26399999999758,519,161.5101709994633,161.5101709994633,1206.7422000000079,2811.4023190009902,15,61.472,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
89.12,running,527.4375,0.0,374.28207196660003,25,67.2,1.4805121421813965,1,87.9359999999974,84.67199999999983,3.26399999999758,519,161.5101709994633,161.5101709994633,1206.7422000000079,2811.4023190009902,15,61.472,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
90.12,running,527.4375,0.0,347.6011670461743,25,66.65,0.4840221405029297,1,89.91999999999719,85.88799999999982,4.0319999999973675,520,164.39034799986985,164.39034799986985,2428.9576430001034,2811.4023190009902,15,62.688,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
91.13,running,529.796875,0.0,308.70410310426706,25,67.2,1.4852452278137207,1,89.91999999999719,85.88799999999982,4.0319999999973675,520,164.39034799986985,164.39034799986985,2428.9576430001034,2811.4023190009902,15,62.688,14,0.832000732421875,253,111.60943100003351,16000.0,0.064
92.13,running,542.5625,0.0,351.56769021894235,25,67.2,0.4859585762023926,1,91.90399999999697,88.31999999999982,3.583999999997147,521,172.46624899962626,172.46624899962626,3067.955651999,3067.955651999,16,65.6,15,10.047996520996094,2585,111.60943100003351,16000.0,0.064
